num,Gene.Symbol,Protein.Id,Compartment,Swarup.Sharan,Ordureau.Alban,Park.Hankum,Itzhak.Daniel,KH_golgi,Organism,Uniprot_GO
10824,ANAPC7,Q9UJX3,Large Protein Complex,0,0,0,1,0,human,0
8854,ANGEL2,Q5VTE6,Mitochondria,0,1,0,0,0,human,0
263,ANHX,E9PGG2,Nucleus,1,0,0,0,0,human,0
264,ANKFY1,Q9P2R3,Endosome,1,0,0,0,0,human,0
9161,ANKH,Q9HCJ1,Endosome,0,0,1,0,0,human,0
265,ANKHD1,Q8IWZ3,Cytoplasm,1,0,0,0,0,human,0
9847,ANKHD1,Q8IWZ3-6,Large Protein Complex,0,0,0,1,0,human,0
266,ANKLE2,Q86XL3,ER,1,0,0,0,0,human,0
9505,ANKMY2,Q8IV38,Golgi,0,0,0,1,0,human,0
267,ANKRD1,Q15327,Nucleus,1,0,0,0,0,human,0
268,ANKRD11,Q6UB99,Nucleus,1,0,0,0,0,human,0
269,ANKRD12,Q6UB98,Nucleus,1,0,0,0,0,human,0
9506,ANKRD13C,Q8N6S4,Golgi,0,0,0,1,0,human,0
9848,ANKRD17,O75179,Large Protein Complex,0,0,0,1,0,human,0
270,ANKRD23,Q86SG2,Nucleus,1,0,0,0,0,human,0
271,ANKRD27,Q96NW4,Endosome,1,0,0,0,0,human,0
272,ANKRD28,O15084,Nucleus,1,0,0,0,0,human,0
273,ANKRD31,Q8N7Z5,Nucleus,1,0,0,0,0,human,0
274,ANKRD49,Q8WVL7,Nucleus,1,0,0,0,0,human,0
275,ANKRD50,Q9ULJ7,Endosome,1,0,0,0,0,human,0
11211,ANKRD52,Q8NB46,Large Protein Complex,0,0,0,1,0,human,0
9849,ANKZF1,Q9H8Y5,Large Protein Complex,0,0,0,1,0,human,0
9850,ANLN,Q9NQW6,Large Protein Complex,0,0,0,1,0,human,0
276,ANO10,Q9NW15,Plasma membrane,1,0,0,0,0,human,0
277,ANO2,Q9NQ90,Plasma membrane,1,0,0,0,0,human,0
278,ANO3,Q9BYT9,Plasma membrane,1,0,0,0,0,human,0
279,ANO4,Q32M45,Plasma membrane,1,0,0,0,0,human,0
280,ANO6,Q4KMQ2,Plasma membrane,1,0,0,0,0,human,0
281,ANO8,Q9HCE9,Plasma membrane,1,0,0,0,0,human,0
282,ANO9,A1A5B4,Plasma membrane,1,0,0,0,0,human,0
9040,ANOS1,P23352,Endosome,0,0,1,0,0,human,0
10825,ANP32A,P39687,Large Protein Complex,0,0,0,1,0,human,0
10826,ANP32B,Q92688,Large Protein Complex,0,0,0,1,0,human,0
283,ANPEP,P15144,Plasma membrane,1,0,0,0,0,human,0
284,ANTKMT,Q9BQD7,Mitochondria,1,0,0,0,0,human,0
285,ANTXR1,Q9H6X2,Plasma membrane,1,0,0,0,0,human,0
9141,ANXA1,P04083,Endosome,0,0,1,0,0,human,0
10827,ANXA11,P50995,Large Protein Complex,0,0,0,1,0,human,0
8570,ANXA2,P07355,Plasma membrane,0,1,0,0,0,human,0
11212,ANXA3,P12429,Large Protein Complex,0,0,0,1,0,human,0
11075,ANXA4,P09525,Large Protein Complex,0,0,0,1,0,human,0
11213,ANXA5,P08758,Large Protein Complex,0,0,0,1,0,human,0
9706,ANXA6,P08133,Plasma membrane,0,0,0,1,0,human,0
10828,ANXA7,P20073,Large Protein Complex,0,0,0,1,0,human,0
286,AOC3,Q16853,Plasma membrane,1,0,0,0,0,human,0
287,AOX1,Q06278,Cytoplasm,1,0,0,0,0,human,0
8142,AP1AR,Q63HQ0,Endosome,0,1,0,0,0,human,0
10527,AP1B1,Q10567-3,Large Protein Complex,0,0,0,1,0,human,0
10528,AP1G1,O43747,Large Protein Complex,0,0,0,1,0,human,0
9140,AP1M1,Q9BXS5,Endosome,0,0,1,0,0,human,0
9160,AP1S1,P61966,Endosome,0,0,1,0,0,human,0
9163,AP1S3,Q96PC3,Endosome,0,0,1,0,0,human,0
8571,AP2A1,O95782,Plasma membrane,0,1,0,0,0,human,0
8572,AP2A2,O94973,Plasma membrane,0,1,0,0,0,human,0
8573,AP2B1,P63010,Plasma membrane,0,1,0,0,0,human,0
8574,AP2M1,Q96CW1,Plasma membrane,0,1,0,0,0,human,0
8575,AP2S1,P53680,Plasma membrane,0,1,0,0,0,human,0
8143,AP3B1,O00203,Endosome,0,1,0,0,0,human,0
8144,AP3D1,O14617,Endosome,0,1,0,0,0,human,0
9168,AP3D1,O14617-5,Endosome,0,0,0,1,0,human,0
8145,AP3M1,Q9Y2T2,Endosome,0,1,0,0,0,human,0
8146,AP3S1,Q92572,Endosome,0,1,0,0,0,human,0
288,AP4B1,Q9Y6B7,Golgi,1,0,0,0,0,human,0
289,AP4E1,Q9UPM8,Golgi,1,0,0,0,0,human,0
290,AP4M1,O00189,Golgi,1,0,0,0,0,human,0
291,AP4S1,Q9Y587,Golgi,1,0,0,0,0,human,0
9243,AP5Z1,O43299,Endosome,0,0,0,1,0,human,0
292,APAF1,O14727,Cytoplasm,1,0,0,0,0,human,0
9851,APC,P25054,Large Protein Complex,0,0,0,1,0,human,0
293,APCDD1,Q8J025,Plasma membrane,1,0,0,0,0,human,0
294,APEH,P13798,Cytoplasm,1,0,0,0,0,human,0
9852,APEX1,P27695,Large Protein Complex,0,0,0,1,0,human,0
8855,APEX2,Q9UBZ4,Mitochondria,0,1,0,0,0,human,0
9244,APH1A,Q96BI3,Endosome,0,0,0,1,0,human,0
9853,API5,Q9BZZ5-2,Large Protein Complex,0,0,0,1,0,human,0
295,APIP,Q96GX9,Cytoplasm,1,0,0,0,0,human,0
296,APLNR,P35414,Plasma membrane,1,0,0,0,0,human,0
8147,APLP2,Q06481,Endosome,0,1,0,0,0,human,0
8249,APMAP,Q9HDC9,ER-Membrane,0,1,0,0,0,human,0
9062,APOA1,P02647,Endosome,0,0,1,0,0,human,0
297,APOBEC1,P41238,Cytoplasm,1,0,0,0,0,human,0
298,APOBEC3B,Q9UH17,Nucleus,1,0,0,0,0,human,0
10529,APOBEC3C,Q9NRW3,Large Protein Complex,0,0,0,1,0,human,0
299,APOBR,Q0VD83,Plasma membrane,1,0,0,0,0,human,0
9162,APOC1,P02654,Endosome,0,0,1,0,0,human,0
9165,APOC3,P02656,Endosome,0,0,1,0,0,human,0
9050,APOE,P02649,Endosome,0,0,1,0,0,human,0
300,APOL2,Q9BQE5,Cytoplasm,1,0,0,0,0,human,0
301,APOL3,O95236,Cytoplasm,1,0,0,0,0,human,0
302,APOL5,Q9BWW9,Cytoplasm,1,0,0,0,0,human,0
303,APOL6,Q9BWW8,Cytoplasm,1,0,0,0,0,human,0
304,APOLD1,Q96LR9,Plasma membrane,1,0,0,0,0,human,0
305,APOO,Q9BUR5,Mitochondria,1,0,0,0,0,human,0
306,APOOL,Q6UXV4,Mitochondria,1,0,0,0,0,human,0
8148,APP,P05067,Endosome,0,1,0,0,0,human,0
9747,APPL1,Q9UKG1,Plasma membrane,0,0,0,1,0,human,0
307,APRT,P07741,Cytoplasm,1,0,0,0,0,human,0
9854,APTX,Q7Z2E3,Large Protein Complex,0,0,0,1,0,human,0
308,AQP1,P29972,Plasma membrane,1,0,0,0,0,human,0
309,AQP10,Q96PS8,Plasma membrane,1,0,0,0,0,human,0
310,AQP3,Q92482,Plasma membrane,1,0,0,0,0,human,0
311,AQP8,O94778,Mitochondria,1,0,0,0,0,human,0
312,AQP9,O43315,Plasma membrane,1,0,0,0,0,human,0
313,AQP9,O14520,Plasma membrane,1,0,0,0,0,human,0
314,AQR,O60306,Nucleus,1,0,0,0,0,human,0
9855,ARAP1,Q96P48,Large Protein Complex,0,0,0,1,0,human,0
315,ARAP2,Q8WZ64,Cytoplasm,1,0,0,0,0,human,0
9856,ARCN1,P48444,Large Protein Complex,0,0,0,1,0,human,0
316,AREL1,O15033,Cytoplasm,1,0,0,0,0,human,0
8340,ARF1,P84077,Golgi,0,1,0,0,0,human,0
317,ARF4,P18085,Golgi,1,0,0,0,0,human,0
8856,ARF5,P84085,Mitochondria,0,1,0,0,0,human,0
8576,ARF6,P62330,Plasma membrane,0,1,0,0,0,human,0
10530,ARFGAP1,Q8N6T3,Large Protein Complex,0,0,0,1,0,human,0
9857,ARFGAP2,Q8N6H7,Large Protein Complex,0,0,0,1,0,human,0
9458,ARFGAP3,Q9NP61,Golgi,0,0,0,1,0,human,0
9858,ARFGEF1,Q9Y6D6,Large Protein Complex,0,0,0,1,0,human,0
9859,ARFGEF2,Q9Y6D5,Large Protein Complex,0,0,0,1,0,human,0
318,ARFIP1,P53367,Golgi,1,0,0,0,0,human,0
319,ARFIP2,P53365,Golgi,1,0,0,0,0,human,0
320,ARFRP1,Q13795,Golgi,1,0,0,0,0,human,0
321,ARG2,P78540,Mitochondria,1,0,0,0,0,human,0
322,ARGFX,A6NJG6,Nucleus,1,0,0,0,0,human,0
323,ARGLU1,Q9NWB6,Nucleus,1,0,0,0,0,human,0
324,ARHGAP1,Q07960,Cytoplasm,1,0,0,0,0,human,0
10531,ARHGAP10,A1A4S6,Large Protein Complex,0,0,0,1,0,human,0
8447,ARHGAP11A,Q6P4F7,Nucleus,0,1,0,0,0,human,0
9459,ARHGAP12,Q8IWW6,Golgi,0,0,0,1,0,human,0
9860,ARHGAP17,Q68EM7,Large Protein Complex,0,0,0,1,0,human,0
325,ARHGAP18,Q8N392,Cytoplasm,1,0,0,0,0,human,0
326,ARHGAP19,Q14CB8,Nucleus,1,0,0,0,0,human,0
9861,ARHGAP21,Q5T5U3,Large Protein Complex,0,0,0,1,0,human,0
10829,ARHGAP26,Q9UNA1,Large Protein Complex,0,0,0,1,0,human,0
9862,ARHGAP35,Q9NRY4,Large Protein Complex,0,0,0,1,0,human,0
327,ARHGAP39,Q9C0H5,Nucleus,1,0,0,0,0,human,0
9863,ARHGAP5,Q13017,Large Protein Complex,0,0,0,1,0,human,0
328,ARHGAP6,O43182,Cytoplasm,1,0,0,0,0,human,0
329,ARHGDIA,P52565,Cytoplasm,1,0,0,0,0,human,0
330,ARHGDIB,P52566,Cytoplasm,1,0,0,0,0,human,0
331,ARHGDIG,Q99819,Cytoplasm,1,0,0,0,0,human,0
9864,ARHGEF1,Q92888-3,Large Protein Complex,0,0,0,1,0,human,0
332,ARHGEF10L,Q9HCE6,Cytoplasm,1,0,0,0,0,human,0
10532,ARHGEF12,Q9NZN5-2,Large Protein Complex,0,0,0,1,0,human,0
333,ARHGEF16,Q5VV41,Cytoplasm,1,0,0,0,0,human,0
11076,ARHGEF17,Q96PE2,Large Protein Complex,0,0,0,1,0,human,0
10830,ARHGEF18,Q6ZSZ5,Large Protein Complex,0,0,0,1,0,human,0
9865,ARHGEF2,Q92974,Large Protein Complex,0,0,0,1,0,human,0
334,ARHGEF3,Q9NR81,Cytoplasm,1,0,0,0,0,human,0
335,ARHGEF39,Q8N4T4,Plasma membrane,1,0,0,0,0,human,0
10831,ARHGEF5,Q12774,Large Protein Complex,0,0,0,1,0,human,0
9866,ARHGEF7,Q14155-1,Large Protein Complex,0,0,0,1,0,human,0
336,ARID1A,O14497,Nucleus,1,0,0,0,0,human,0
337,ARID1B,Q8NFD5,Nucleus,1,0,0,0,0,human,0
338,ARID2,Q68CP9,Nucleus,1,0,0,0,0,human,0
8448,ARID3A,Q99856,Nucleus,0,1,0,0,0,human,0
339,ARID3B,Q8IVW6,Nucleus,1,0,0,0,0,human,0
340,ARID3C,A6NKF2,Nucleus,1,0,0,0,0,human,0
341,ARID4A,P29374,Nucleus,1,0,0,0,0,human,0
342,ARID5A,Q03989,Nucleus,1,0,0,0,0,human,0
343,ARID5B,Q14865,Nucleus,1,0,0,0,0,human,0
9867,ARIH1,Q9Y4X5,Large Protein Complex,0,0,0,1,0,human,0
8341,ARL1,P40616,Golgi,0,1,0,0,0,human,0
344,ARL13B,Q3SXY8,Plasma membrane,1,0,0,0,0,human,0
345,ARL14EP,Q8N8R7,Cytoplasm,1,0,0,0,0,human,0
346,ARL17A,Q8IVW1,Golgi,1,0,0,0,0,human,0
8857,ARL2,P36404,Mitochondria,0,1,0,0,0,human,0
9216,ARL3,P36405,Endosome,0,0,0,1,0,human,0
347,ARL6IP1,Q15041,ER,1,0,0,0,0,human,0
348,ARL6IP4,Q66PJ3,Nucleus,1,0,0,0,0,human,0
10533,ARL6IP4,Q66PJ3-2,Large Protein Complex,0,0,0,1,0,human,0
8250,ARL6IP5,O75915,ER-Membrane,0,1,0,0,0,human,0
349,ARL6IP6,Q8N6S5,Nucleus,1,0,0,0,0,human,0
350,ARL8A,Q96BM9,Lysosome,1,0,0,0,0,human,0
351,ARL8B,Q9NVJ2,Lysosome,1,0,0,0,0,human,0
8426,ARMC1,Q9NVT9,Mitochondrion-Mtx,0,1,0,0,0,human,0
352,ARMC10,Q8N2F6,ER,1,0,0,0,0,human,0
353,ARMC5,Q96C12,Cytoplasm,1,0,0,0,0,human,0
10534,ARMC8,Q8IUR7,Large Protein Complex,0,0,0,1,0,human,0
354,ARMCX1,Q9P291,Mitochondria,1,0,0,0,0,human,0
355,ARMCX2,Q7L311,Mitochondria,1,0,0,0,0,human,0
9001,ARMCX3,Q9UH62,Mitochondria,0,1,0,0,0,human,0
356,ARMCX6,Q7L4S7,Mitochondria,1,0,0,0,0,human,0
357,ARMS2,P0C7Q2,Cytoplasm,1,0,0,0,0,human,0
11214,ARMT1,Q9H993,Large Protein Complex,0,0,0,1,0,human,0
358,ARNT,P27540,Nucleus,1,0,0,0,0,human,0
359,ARNT2,Q9HBZ2,Nucleus,1,0,0,0,0,human,0
360,ARNTL2,Q8WYA1,Nucleus,1,0,0,0,0,human,0
9868,ARPC1A,Q92747,Large Protein Complex,0,0,0,1,0,human,0
9869,ARPC1B,O15143,Large Protein Complex,0,0,0,1,0,human,0
9870,ARPC2,O15144,Large Protein Complex,0,0,0,1,0,human,0
9871,ARPC3,O15145,Large Protein Complex,0,0,0,1,0,human,0
9872,ARPC4,P59998,Large Protein Complex,0,0,0,1,0,human,0
9873,ARPC5,O15511,Large Protein Complex,0,0,0,1,0,human,0
9874,ARPC5L,Q9BPX5,Large Protein Complex,0,0,0,1,0,human,0
9183,ARPIN,Q7Z6K5-2,Endosome,0,0,0,1,0,human,0
361,ARPP19,P56211,Cytoplasm,1,0,0,0,0,human,0
362,ARPP21,Q9UBL0,Cytoplasm,1,0,0,0,0,human,0
9875,ARRB1,P49407-2,Large Protein Complex,0,0,0,1,0,human,0
9876,ARRB2,P32121,Large Protein Complex,0,0,0,1,0,human,0
363,ARRDC1,Q8N5I2,Plasma membrane,1,0,0,0,0,human,0
364,ARSA,O43681,Lysosome,1,0,0,0,0,human,0
365,ARSA,P15289,Lysosome,1,0,0,0,0,human,0
366,ARSB,P15848,Lysosome,1,0,0,0,0,human,0
367,ARSD,P51689,Lysosome,1,0,0,0,0,human,0
368,ARSE,P51690,Golgi,1,0,0,0,0,human,0
369,ARSG,Q96EG1,Lysosome,1,0,0,0,0,human,0
9079,ARSK,Q6UWY0,Endosome,0,0,1,0,0,human,0
370,ART3,Q13508,Plasma membrane,1,0,0,0,0,human,0
371,ART4,Q93070,Plasma membrane,1,0,0,0,0,human,0
372,ARV1,Q9H2C2,ER,1,0,0,0,0,human,0
373,ARX,Q96QS3,Nucleus,1,0,0,0,0,human,0
374,AS3MT,Q9HBK9,Cytoplasm,1,0,0,0,0,human,0
375,ASAH1,Q13510,Lysosome,1,0,0,0,0,human,0
9877,ASAP1,Q9ULH1,Large Protein Complex,0,0,0,1,0,human,0
10535,ASAP2,O43150-2,Large Protein Complex,0,0,0,1,0,human,0
376,ASAP3,Q8TDY4,Cytoplasm,1,0,0,0,0,human,0
377,ASB6,Q9NWX5,Cytoplasm,1,0,0,0,0,human,0
378,ASB8,Q9H765,Cytoplasm,1,0,0,0,0,human,0
379,ASB9,Q96DX5,Mitochondria,1,0,0,0,0,human,0
380,ASCC1,Q8N9N2,Nucleus,1,0,0,0,0,human,0
9878,ASCC1,Q8N9N2-2,Large Protein Complex,0,0,0,1,0,human,0
381,ASCC2,Q9H1I8,Nucleus,1,0,0,0,0,human,0
382,ASCC3,Q8N3C0,Nucleus,1,0,0,0,0,human,0
383,ASCL1,P50553,Nucleus,1,0,0,0,0,human,0
384,ASCL2,Q99929,Nucleus,1,0,0,0,0,human,0
385,ASCL3,Q9NQ33,Nucleus,1,0,0,0,0,human,0
386,ASCL4,Q6XD76,Nucleus,1,0,0,0,0,human,0
387,ASCL5,Q7RTU5,Nucleus,1,0,0,0,0,human,0
388,ASDURF,L0R819,Cytoplasm,1,0,0,0,0,human,0
389,ASF1A,Q9Y294,Nucleus,1,0,0,0,0,human,0
390,ASF1B,Q9NVP2,Nucleus,1,0,0,0,0,human,0
391,ASH1L,Q9NR48,Nucleus,1,0,0,0,0,human,0
392,ASH2L,Q9UBL3,Nucleus,1,0,0,0,0,human,0
393,ASIC1,P78348,Plasma membrane,1,0,0,0,0,human,0
394,ASIC2,Q16515,Plasma membrane,1,0,0,0,0,human,0
395,ASIC5,Q9NY37,Plasma membrane,1,0,0,0,0,human,0
10832,ASNS,P08243,Large Protein Complex,0,0,0,1,0,human,0
396,ASPH,Q12797,ER,1,0,0,0,0,human,0
9879,ASPM,Q8IZT6,Large Protein Complex,0,0,0,1,0,human,0
397,ASRGL1,Q7L266,Cytoplasm,1,0,0,0,0,human,0
398,ASS1,P00966,Cytoplasm,1,0,0,0,0,human,0
9880,ASUN,Q9NVM9,Large Protein Complex,0,0,0,1,0,human,0
399,ASXL1,Q8IXJ9,Nucleus,1,0,0,0,0,human,0
400,ASXL2,Q76L83,Nucleus,1,0,0,0,0,human,0
401,ASXL3,Q9C0F0,Nucleus,1,0,0,0,0,human,0
8430,ATAD1,Q8NBU5,Mitochondrion-OM,0,1,0,0,0,human,0
402,ATAD2,Q6PL18,Nucleus,1,0,0,0,0,human,0
403,ATAD2B,Q9ULI0,Nucleus,1,0,0,0,0,human,0
404,ATAD3A,Q9NVI7,Mitochondria,1,0,0,0,0,human,0
9537,ATAD3A,Q9NVI7-2,Mitochondria,0,0,0,1,0,human,0
405,ATAD3B,Q5T9A4,Mitochondria,1,0,0,0,0,human,0
406,ATAD5,Q96QE3,Nucleus,1,0,0,0,0,human,0
407,ATF1,P18846,Nucleus,1,0,0,0,0,human,0
8449,ATF2,P15336,Nucleus,0,1,0,0,0,human,0
408,ATF3,P18847,Nucleus,1,0,0,0,0,human,0
8251,ATF6,P18850,ER-Membrane,0,1,0,0,0,human,0
409,ATF7IP,Q6VMQ6,Nucleus,1,0,0,0,0,human,0
410,ATF7IP2,Q5U623,Nucleus,1,0,0,0,0,human,0
411,ATG10,Q9H0Y0,Cytoplasm,1,0,0,0,0,human,0
10536,ATG16L1,Q676U5,Large Protein Complex,0,0,0,1,0,human,0
412,ATG3,Q9NT62,Cytoplasm,1,0,0,0,0,human,0
413,ATG4A,Q8WYN0,Cytoplasm,1,0,0,0,0,human,0
414,ATG4B,Q9Y4P1,Cytoplasm,1,0,0,0,0,human,0
415,ATG4C,Q96DT6,Cytoplasm,1,0,0,0,0,human,0
8149,ATG9A,Q7Z3C6,Endosome,0,1,0,0,0,human,0
8858,ATIC,P31939,Mitochondria,0,1,0,0,0,human,0
416,ATL1,Q8WXF7,ER,1,0,0,0,0,human,0
417,ATL2,Q8NHH9,ER,1,0,0,0,0,human,0
418,ATL3,Q6DD88,ER,1,0,0,0,0,human,0
10537,ATM,Q13315,Large Protein Complex,0,0,0,1,0,human,0
419,ATMIN,O43313,Nucleus,1,0,0,0,0,human,0
420,ATOH1,Q92858,Nucleus,1,0,0,0,0,human,0
421,ATOH7,Q8N100,Nucleus,1,0,0,0,0,human,0
11215,ATOX1,O00244,Large Protein Complex,0,0,0,1,0,human,0
422,ATP10B,O94823,ER,1,0,0,0,0,human,0
9658,ATP11A,P98196,Plasma membrane,0,0,0,1,0,human,0
9145,ATP11B,Q9Y2G3,Endosome,0,0,1,0,0,human,0
9707,ATP11C,Q8NB49,Plasma membrane,0,0,0,1,0,human,0
423,ATP13A1,Q9HD20,ER,1,0,0,0,0,human,0
424,ATP13A2,Q9NQ11,Lysosome,1,0,0,0,0,human,0
8577,ATP13A3,Q9H7F0,Plasma membrane,0,1,0,0,0,human,0
425,ATP1A1,P05023,Plasma membrane,1,0,0,0,0,human,0
426,ATP1A2,P50993,Plasma membrane,1,0,0,0,0,human,0
427,ATP1A3,P13637,Plasma membrane,1,0,0,0,0,human,0
428,ATP1A4,Q13733,Plasma membrane,1,0,0,0,0,human,0
429,ATP1B1,P05026,Plasma membrane,1,0,0,0,0,human,0
430,ATP1B2,P14415,Plasma membrane,1,0,0,0,0,human,0
431,ATP1B3,P54709,Plasma membrane,1,0,0,0,0,human,0
432,ATP1B4,Q9UN42,Nucleus,1,0,0,0,0,human,0
433,ATP2A1,O14983,ER,1,0,0,0,0,human,0
434,ATP2A2,P16615,ER,1,0,0,0,0,human,0
435,ATP2B1,P20020,Plasma membrane,1,0,0,0,0,human,0
436,ATP2B2,Q01814,Plasma membrane,1,0,0,0,0,human,0
437,ATP2B3,Q16720,Plasma membrane,1,0,0,0,0,human,0
438,ATP2B4,P23634,Plasma membrane,1,0,0,0,0,human,0
439,ATP2C1,P98194,Golgi,1,0,0,0,0,human,0
9446,ATP2C1,P98194-7,Ergic/cisGolgi,0,0,0,1,0,human,0
440,ATP4A,P20648,Plasma membrane,1,0,0,0,0,human,0
441,ATP4B,P51164,Plasma membrane,1,0,0,0,0,human,0
442,ATP5F1A,P25705,Mitochondria,1,0,0,0,0,human,0
443,ATP5F1B,P06576,Mitochondria,1,0,0,0,0,human,0
444,ATP5F1C,P36542,Mitochondria,1,0,0,0,0,human,0
445,ATP5F1D,P30049,Mitochondria,1,0,0,0,0,human,0
446,ATP5F1E,P56381,Mitochondria,1,0,0,0,0,human,0
447,ATP5F1EP2,Q5VTU8,Mitochondria,1,0,0,0,0,human,0
448,ATP5IF1,Q9UII2,Mitochondria,1,0,0,0,0,human,0
449,ATP5MC1,P05496,Mitochondria,1,0,0,0,0,human,0
450,ATP5MC2,Q06055,Mitochondria,1,0,0,0,0,human,0
451,ATP5MC3,P48201,Mitochondria,1,0,0,0,0,human,0
452,ATP5MD,Q96IX5,Mitochondria,1,0,0,0,0,human,0
453,ATP5ME,P56385,Mitochondria,1,0,0,0,0,human,0
454,ATP5MF,P56134,Mitochondria,1,0,0,0,0,human,0
455,ATP5MG,O75964,Mitochondria,1,0,0,0,0,human,0
456,ATP5MGL,Q7Z4Y8,Mitochondria,1,0,0,0,0,human,0
457,ATP5MPL,P56378,Mitochondria,1,0,0,0,0,human,0
458,ATP5PB,P24539,Mitochondria,1,0,0,0,0,human,0
459,ATP5PD,O75947,Mitochondria,1,0,0,0,0,human,0
460,ATP5PF,P18859,Mitochondria,1,0,0,0,0,human,0
461,ATP5PO,P48047,Mitochondria,1,0,0,0,0,human,0
462,ATP6AP1,Q15904,Ergic/cisGolgi,1,0,0,0,0,human,0
8252,ATP6AP2,O75787,ER-Membrane,0,1,0,0,0,human,0
463,ATP6V0A1,Q93050,Lysosome,1,0,0,0,0,human,0
9169,ATP6V0A1,Q93050-3,Endosome,0,0,0,1,0,human,0
464,ATP6V0A2,Q9Y487,Lysosome,1,0,0,0,0,human,0
465,ATP6V0A4,Q9HBG4,Lysosome,1,0,0,0,0,human,0
466,ATP6V0B,Q99437,Lysosome,1,0,0,0,0,human,0
467,ATP6V0C,P27449,Lysosome,1,0,0,0,0,human,0
468,ATP6V0D1,P61421,Lysosome,1,0,0,0,0,human,0
469,ATP6V0D2,Q8N8Y2,Lysosome,1,0,0,0,0,human,0
470,ATP6V0E1,O15342,Lysosome,1,0,0,0,0,human,0
471,ATP6V0E2,Q8NHE4,Lysosome,1,0,0,0,0,human,0
472,ATP6V1A,P38606,Lysosome,1,0,0,0,0,human,0
473,ATP6V1B1,P15313,Lysosome,1,0,0,0,0,human,0
474,ATP6V1B2,P21281,Lysosome,1,0,0,0,0,human,0
475,ATP6V1C1,P21283,Lysosome,1,0,0,0,0,human,0
476,ATP6V1C2,Q8NEY4,Lysosome,1,0,0,0,0,human,0
477,ATP6V1D,Q9Y5K8,Lysosome,1,0,0,0,0,human,0
478,ATP6V1E1,P36543,Lysosome,1,0,0,0,0,human,0
479,ATP6V1E2,Q96A05,Lysosome,1,0,0,0,0,human,0
480,ATP6V1F,Q16864,Lysosome,1,0,0,0,0,human,0
481,ATP6V1G1,O75348,Lysosome,1,0,0,0,0,human,0
482,ATP6V1G2,O95670,Lysosome,1,0,0,0,0,human,0
483,ATP6V1G3,Q96LB4,Lysosome,1,0,0,0,0,human,0
484,ATP6V1H,Q9UI12,Lysosome,1,0,0,0,0,human,0
9659,ATP7A,Q04656,Plasma membrane,0,0,0,1,0,human,0
9660,ATP7B,P35670,Plasma membrane,0,0,0,1,0,human,0
9146,ATP8A1,Q9Y2Q0,Endosome,0,0,1,0,0,human,0
485,ATP8B3,O60423,ER,1,0,0,0,0,human,0
8150,ATP9A,O75110,Endosome,0,1,0,0,0,human,0
486,ATPAF1,Q5TC12,Mitochondria,1,0,0,0,0,human,0
487,ATPAF2,Q8N5M1,Mitochondria,1,0,0,0,0,human,0
488,ATPSCKMT,Q6P4H8,Mitochondria,1,0,0,0,0,human,0
489,ATR,Q13535,Nucleus,1,0,0,0,0,human,0
9357,ATRAID,Q6UW56,ER,0,0,0,1,0,human,0
490,ATRIP,Q8WXE1,Nucleus,1,0,0,0,0,human,0
9384,ATRN,O75882,ER,0,0,0,1,0,human,0
491,ATRX,P46100,Nucleus,1,0,0,0,0,human,0
9881,ATXN10,Q9UBB4,Large Protein Complex,0,0,0,1,0,human,0
492,ATXN1L,P0C7T5,Nucleus,1,0,0,0,0,human,0
493,ATXN2,Q99700,Cytoplasm,1,0,0,0,0,human,0
9882,ATXN2L,Q8WWM7,Large Protein Complex,0,0,0,1,0,human,0
494,ATXN3,P54252,Nucleus,1,0,0,0,0,human,0
495,ATXN3L,Q9H3M9,Nucleus,1,0,0,0,0,human,0
496,ATXN7L3,Q14CW9,Nucleus,1,0,0,0,0,human,0
497,ATXN7L3B,Q96GX2,Cytoplasm,1,0,0,0,0,human,0
498,ATXN8,Q156A1,Nucleus,1,0,0,0,0,human,0
499,ATXN8OS,P0DMR3,Cytoplasm,1,0,0,0,0,human,0
500,AUH,Q13825,Mitochondria,1,0,0,0,0,human,0
501,AUP1,Q9Y679,ER,1,0,0,0,0,human,0
9883,AURKA,O14965,Large Protein Complex,0,0,0,1,0,human,0
8450,AURKB,Q96GD4,Nucleus,0,1,0,0,0,human,0
9884,AVEN,Q9NQS1,Large Protein Complex,0,0,0,1,0,human,0
502,AVL9,Q8NBF6,Endosome,1,0,0,0,0,human,0
503,AVPR1A,P37288,Plasma membrane,1,0,0,0,0,human,0
504,AVPR1B,P47901,Plasma membrane,1,0,0,0,0,human,0
505,AVPR2,P30518,Plasma membrane,1,0,0,0,0,human,0
506,AWAT1,Q58HT5,ER,1,0,0,0,0,human,0
507,AWAT2,Q6E213,ER,1,0,0,0,0,human,0
508,AXIN2,Q9Y2T1,Cytoplasm,1,0,0,0,0,human,0
509,AXL,P30530,Plasma membrane,1,0,0,0,0,human,0
510,AZI2,Q9H6S1,Cytoplasm,1,0,0,0,0,human,0
511,AZIN1,O14977,Nucleus,1,0,0,0,0,human,0
8578,B2M,P61769,Plasma membrane,0,1,0,0,0,human,0
512,B3GALNT1,O75752,Golgi,1,0,0,0,0,human,0
513,B3GALNT2,Q8NCR0,Golgi,1,0,0,0,0,human,0
514,B3GALT1,Q9Y5Z6,Golgi,1,0,0,0,0,human,0
515,B3GALT2,O43825,Golgi,1,0,0,0,0,human,0
516,B3GALT4,O96024,Golgi,1,0,0,0,0,human,0
